f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
7.1505,11.7300,8.5603,2.6895,14.4857,3.8870,4.0169,13.7172,5.1299,20.8848,12.7698
7.3723,13.2210,6.8536,17.2300,1.7920,2.2859,1.0259,6.2195,12.8723,7.3829,9.7372
8.4259,10.7369,7.4210,14.4232,2.4906,2.4073,3.7262,9.9913,13.1132,6.7924,16.8240
9.1992,10.8665,6.6538,11.5439,10.0388,2.9753,3.1506,16.9642,7.7548,19.3660,14.4844
20.5314,6.8718,21.7038,12.6622,15.4950,2.8749,2.7645,13.7677,6.4327,21.1712,9.7063
26.3299,9.5145,21.8447,12.9224,13.2060,0.4157,3.0456,10.9642,10.4549,12.2964,13.9947
6.9530,10.3814,9.8492,18.7814,6.7660,2.1828,2.3575,8.0319,12.9472,6.1665,15.1388
12.4198,11.7553,16.1709,9.5353,10.3644,0.6086,4.7455,6.7556,10.2539,7.4478,14.5518
9.4756,10.0514,6.2885,17.9346,5.4802,2.7085,4.1954,14.0650,14.8968,12.9585,16.6809
6.5161,11.1984,8.0004,11.6332,8.3335,3.9448,4.9287,12.3024,11.0701,13.7077,16.6471
8.6369,10.9951,7.6327,14.6310,8.5804,3.5387,5.3733,8.3330,10.7615,7.7531,15.6117
15.8514,6.5162,19.8108,14.4803,5.9647,3.3226,5.1009,23.0869,5.8152,21.4231,20.0097
8.7317,12.6939,9.6119,5.2590,12.5840,3.1563,5.7344,30.0309,4.0413,20.1598,35.7151
15.7733,7.8369,21.7251,6.0820,13.4160,3.9816,3.3088,9.9564,12.4682,6.6255,25.8421
9.9383,14.2996,17.9366,18.2662,4.8752,2.1322,5.3215,9.7002,10.6404,8.7974,16.3909
9.8137,10.5676,6.0527,14.3482,10.1044,2.2220,5.4904,31.3204,6.0004,19.6346,33.1571
14.5606,8.0718,16.0894,5.4475,13.3080,3.6875,4.5347,11.2490,15.0032,12.1239,21.7376
8.7928,9.4297,14.5411,12.4763,8.4792,2.5623,5.9740,27.0729,6.9625,20.5354,28.7292
14.6819,11.8025,13.2271,2.0876,16.4513,3.5440,0.9776,6.2368,11.9808,8.4003,18.6830
6.7592,11.7920,8.6906,17.3250,1.8259,2.2502,5.3898,7.7675,10.9778,8.8827,10.2429
6.4388,12.4756,9.9920,6.0902,12.7359,3.9980,2.7192,14.4527,14.7669,16.1927,22.4699
9.5688,13.8601,15.9134,16.8610,2.7987,3.6694,2.8018,7.3149,13.1242,9.0757,13.8182
31.9090,6.6995,21.4134,4.6836,17.7287,3.3692,4.5560,12.9626,11.9976,15.9952,18.5508
27.9981,8.0591,20.2734,6.2658,15.0547,2.3470,5.7322,16.9941,4.3965,21.6232,13.4704
13.8868,5.0375,20.5072,14.3178,6.5655,2.4169,5.0851,7.7718,10.8481,9.6080,12.0155
26.0849,8.3856,20.8051,1.4346,16.5832,3.7737,2.0414,17.7291,9.7153,19.5140,22.4220
9.9762,12.2075,15.3249,3.9527,15.1568,1.4742,3.0924,12.4860,6.2621,19.3860,12.1681
15.2131,14.5166,12.8436,12.8006,14.8872,2.8687,0.6827,30.4727,9.7556,20.4629,36.8278
9.8974,12.7994,8.0408,6.5906,15.6026,2.3652,0.0687,11.6458,10.9239,17.1552,13.5718
9.1792,12.7068,15.2945,15.8912,6.3931,2.6654,4.0151,29.4155,7.9736,20.0806,32.4252
31.7705,8.7568,20.3346,15.1204,1.4692,3.6670,0.5362,8.1087,11.0829,9.8406,9.3400
6.5243,11.8065,9.1888,15.8681,12.9294,2.0744,0.6588,7.4713,13.6022,7.3354,16.1942
8.5636,10.0572,8.4762,7.5917,15.9932,3.4320,2.2614,8.7949,13.3372,9.3859,19.5604
28.1638,9.7153,19.5957,9.5432,14.7979,3.0561,4.6851,12.4732,11.8237,12.3748,20.0537
25.3261,9.3274,21.6364,13.0661,12.9216,3.1554,3.4366,9.3905,12.6181,6.8257,21.0552
6.5353,13.2496,8.7574,6.4486,17.9210,2.8454,5.0575,9.2449,10.3335,8.8336,21.5852
15.6347,13.2447,16.8112,12.3155,6.0693,3.3222,3.5636,8.2044,14.7222,16.1913,9.4320
10.0392,10.5283,13.3965,11.5535,11.8235,2.2527,2.3378,9.1429,13.6044,6.7934,20.6768
28.5989,8.8132,21.2875,13.6206,12.3926,3.1322,3.5605,21.9878,8.8746,20.1900,22.3445
10.7441,14.4448,15.7233,4.2238,15.2331,2.3935,0.5684,9.1115,12.1355,7.1797,24.2382
9.7799,13.9722,8.4411,15.1466,6.7444,2.9395,4.1231,6.1161,12.8948,7.3233,13.2189
14.7375,14.9868,12.2452,16.2959,4.9694,3.7451,3.3703,12.8291,8.5430,15.8067,12.1855
15.1121,15.0128,15.6583,10.4684,6.1485,2.8111,0.0889,7.1639,10.0080,9.6778,12.6999
15.7648,6.6047,21.8823,16.7396,5.5596,1.8730,3.2370,12.1258,10.3423,14.3239,11.8702
29.9343,7.3351,20.8681,14.7697,11.8159,3.1059,5.9816,14.4740,5.1588,19.3325,9.5431
15.5515,5.5847,20.7300,17.9318,6.1543,3.5205,4.6691,6.8807,13.5972,9.6347,11.7150
8.8851,12.4143,8.4155,10.3288,8.7700,2.6193,5.8989,6.4196,10.6628,9.9546,11.4153
7.8331,13.7798,6.1378,10.6815,11.3029,3.2736,1.1384,14.4701,13.3740,14.2495,20.5146
9.3666,9.6664,12.2860,5.8907,11.6346,2.6293,3.8880,9.9399,13.8364,9.2383,20.9029
9.9381,14.2638,17.2902,6.5413,14.4205,1.4827,3.3342,8.9309,8.0996,12.3006,15.6776
8.0906,12.6039,8.9494,15.5289,11.7137,2.1308,4.3622,9.7422,12.2665,6.0740,20.5041
7.0939,11.4877,9.9870,10.7929,10.5258,2.9011,5.3627,8.8310,10.4400,9.3089,16.6284
7.5223,12.4573,7.5713,13.9486,8.9331,0.9032,3.8733,14.5937,10.1438,13.3696,16.7472
6.8322,12.2531,7.0658,18.6640,1.4738,3.8469,4.4895,10.0143,13.8953,17.7775,5.7481
6.4075,10.9490,8.5746,6.2341,13.6116,1.7671,5.7956,9.7775,8.4951,17.9980,8.5781
6.2117,12.3402,6.4039,11.2693,5.2379,3.7137,3.0009,7.2146,13.8784,7.2244,16.0074
8.7611,11.5418,9.9496,14.8631,1.6117,2.9006,0.9764,13.8613,6.5552,21.5296,3.9890
12.1999,15.3984,16.9777,5.5429,15.4402,0.9320,3.9350,9.3023,13.3366,6.8485,24.6832
25.5572,4.9699,20.0886,14.0379,7.4204,2.8393,2.5937,30.5164,6.9191,20.3085,30.7231
6.8003,12.5461,6.6667,7.2997,12.9742,3.3432,5.3869,8.3149,13.6968,8.6149,19.7858
14.5386,13.0543,15.2807,5.1620,14.4351,2.8389,5.7386,15.6370,8.7559,20.6226,17.2190
6.0430,11.2503,9.3583,18.6637,6.1396,3.2458,0.1201,22.7897,8.1110,19.2537,21.2062
12.6381,12.0264,14.2892,6.7296,10.8719,2.7200,4.7899,6.7047,13.0048,8.8573,16.6171
25.8599,7.7027,19.1521,6.5661,12.4812,1.8802,5.0327,9.5599,11.4574,6.7683,20.3328
7.4046,11.8431,7.8635,11.2531,10.3909,2.2977,3.9476,8.6639,10.1756,17.9453,5.4435
15.9317,6.1855,19.4167,14.1082,12.0928,2.6801,2.0673,7.1814,12.0824,7.9208,15.0379
13.3831,11.1836,14.0203,6.6165,10.5858,1.2422,5.7051,13.6429,7.8357,20.9918,9.5865
15.7441,8.1769,20.2224,9.6750,14.9069,3.1139,4.9634,11.0230,15.1416,12.1886,21.2608
16.9593,4.2497,20.9631,1.9285,15.3812,0.6226,5.2781,20.0272,7.3779,21.2275,20.1043
9.4855,13.6908,6.9577,11.3721,15.2272,3.9598,2.7063,15.9233,6.0697,21.8140,13.0089
11.4045,11.1402,16.1219,9.0874,14.5221,3.7238,2.2092,21.4809,8.0189,21.8834,23.5182
10.4557,8.2652,17.7809,1.7299,16.4103,2.8657,4.5505,12.0750,11.8353,12.5889,23.4310
7.3348,13.3272,8.4414,14.0275,4.8239,1.3431,3.6804,30.0780,8.2039,19.8853,31.1095
14.9968,6.3824,19.9961,15.3744,6.8415,3.7091,0.0482,8.7562,12.1968,6.6131,17.7114
6.7760,13.7743,7.8147,3.7284,15.8537,2.6780,5.6676,12.2725,15.8678,13.9659,22.8586
31.3181,6.1724,20.8501,8.1595,15.8276,2.3202,2.2754,9.9411,11.9469,6.9057,20.8736
8.8016,9.7103,17.6827,18.0698,1.1809,1.4183,5.8658,13.9128,8.2323,13.4022,13.4856
9.5555,10.9817,9.5027,16.2706,2.9441,0.5233,5.9568,20.9721,5.4910,21.8464,11.8721
21.1492,4.0872,20.6825,5.1849,16.6371,2.1478,4.8718,8.1169,13.0643,17.7932,8.9749
6.7766,11.1345,6.0946,15.0197,6.8686,1.8116,5.9112,15.7224,7.4041,19.9727,9.4227
16.1254,4.9091,19.4051,6.7108,14.8116,0.9923,5.0677,9.7916,8.7888,16.0944,9.9250
8.4061,12.5242,7.9932,15.4800,2.1137,1.5065,5.0312,18.9127,8.5629,21.3412,11.7086
13.1178,9.6418,12.7276,6.2983,15.9428,3.8554,5.8171,9.2244,14.6255,14.0922,17.2108
9.2295,13.7251,9.5242,11.5019,8.6994,3.6288,2.9361,9.4264,10.9753,6.6451,20.3799
6.2415,11.0393,6.4350,7.7047,14.4993,3.4407,5.5090,8.1575,13.7628,7.4339,20.9586
13.9786,15.0371,14.4625,6.9841,15.7451,2.9068,0.8481,24.1725,5.2725,20.7337,27.8764
9.0526,11.5655,8.3795,15.9486,11.0197,3.0873,4.0095,23.5021,4.5431,19.6801,22.3534
28.1954,7.6866,20.7545,2.8229,16.9332,2.0772,3.6387,16.0704,5.8755,20.8654,14.6388
12.4716,5.5566,20.5318,12.6889,11.8191,2.9481,5.9154,14.2403,13.1599,17.8147,16.8856
9.3904,10.6039,6.5385,3.9975,16.2902,2.4099,2.9644,7.0090,10.3543,9.8714,14.8174
15.8252,9.8399,13.8171,16.6528,3.4071,1.5798,4.8041,14.5869,10.7365,15.0780,12.9367
8.4351,10.6600,6.3445,12.8676,6.2082,1.5627,4.4944,8.2359,14.0847,17.3249,3.9327
14.7034,9.5441,12.7016,16.9296,6.5395,2.5777,1.1871,10.0542,10.1935,17.6323,4.3770
8.5565,14.8653,17.2052,17.5433,5.5268,1.3163,5.3994,15.0020,12.0561,12.7075,20.4818
7.1607,11.5662,8.9457,5.3591,10.4487,3.0545,4.4057,13.2450,6.0833,19.3064,11.4803
8.1017,9.2135,14.7691,14.3641,4.8587,2.0402,5.3293,8.9004,15.3345,13.0899,11.6165
30.3049,9.4166,21.2943,1.5121,17.4093,3.0093,0.0598,11.8742,12.3693,15.4393,18.5239
10.1149,9.4937,13.2908,12.1375,11.5749,2.1941,3.7179,7.1574,11.8601,8.9257,14.1781
8.8749,8.2539,13.2988,10.0526,12.1085,2.9476,0.2763,12.6418,14.5991,15.9771,16.6313
8.7668,13.8136,16.6008,9.2364,14.9068,0.5354,5.3414,11.0999,15.9832,15.0249,18.2347
22.4734,6.5133,21.3485,3.5763,15.2605,2.2465,4.0288,24.1091,7.3195,20.4341,27.7300
31.1774,4.7501,21.2814,13.8150,8.7024,0.2982,3.1322,9.5254,15.4911,14.7360,7.4022
7.5929,10.8466,9.1326,5.7834,15.5239,2.6425,4.7550,29.1628,7.2527,20.6862,35.0779
12.5467,7.5615,19.5854,18.5420,3.0416,2.6028,2.1109,8.7815,15.8129,13.5223,9.6143
9.9005,13.0600,9.8677,14.7565,2.6324,3.9954,1.7301,6.7233,13.5133,7.6980,13.4170
10.1040,11.9436,16.4145,10.3891,10.3820,1.9641,4.7791,14.1622,5.6136,20.7053,10.3996
8.9587,13.2487,9.4922,11.2185,8.7478,3.6992,3.1741,11.0990,10.7649,14.8184,13.9408
21.7651,5.4571,19.4153,11.3230,13.2219,2.6440,4.5053,18.4919,8.9103,19.0814,18.5311
14.3054,6.1162,20.0025,11.8090,8.9272,2.2369,2.9500,10.5208,8.5327,13.0107,12.4589
14.3000,11.5689,16.1750,16.9015,5.1260,0.2954,5.5016,21.8477,9.0803,20.9372,17.3233
7.4581,10.5014,8.9731,12.3815,13.8619,2.5132,5.6214,22.7632,5.3011,20.4762,22.4671
9.1887,14.8138,13.7665,16.7872,3.6957,2.0404,3.9917,7.5482,10.4141,8.5313,12.3003
30.9237,5.3942,19.2542,9.6162,10.5332,0.7874,5.4025,20.0321,4.5891,20.5361,13.8421
26.2850,9.4272,20.8992,9.1936,12.0439,2.9267,3.8856,15.3075,10.2351,13.6875,21.5518
23.9171,9.6371,20.0840,15.5194,10.3021,2.6241,3.1546,26.0512,9.4160,19.6362,28.0635
14.1300,14.4123,16.2222,17.1711,5.1345,3.0656,0.2397,27.3757,8.9401,20.3822,28.5996
9.1011,13.9491,6.3838,17.0894,5.4198,3.1105,3.0023,13.6761,14.3538,14.4681,15.8458
14.4501,8.9425,16.7344,18.4708,4.5609,2.6041,3.5286,6.2756,12.3674,7.4688,11.0343
15.7499,8.9639,19.0464,13.2523,12.4277,2.8740,3.7246,13.2859,9.2158,21.6087,9.3444
8.3306,10.1051,8.6887,6.3230,14.4173,3.7896,3.5171,15.0203,10.7457,16.2729,20.4922
21.2821,7.6198,20.7816,3.7433,16.3679,0.6110,4.3258,7.7638,13.5780,8.3508,18.8442
20.7368,4.9362,20.6437,10.1406,15.2573,3.8864,5.1033,7.7649,11.2870,7.2841,19.1593
8.7081,11.8014,6.8630,18.0389,4.3155,3.1063,5.0461,8.4446,13.2333,9.9309,11.7461
25.4902,7.8957,19.5721,12.4873,9.8209,3.2815,4.4282,29.3823,4.7183,21.1168,29.7885
11.2100,15.0534,15.0504,6.1096,16.9051,3.0319,1.7633,9.8435,13.3537,15.3509,17.7114
6.8291,13.5844,9.6010,15.8948,12.9935,0.2671,4.4404,8.5608,13.5896,9.1871,15.2751
12.0918,14.3768,15.6494,14.7008,11.7207,3.8017,2.4621,15.4453,12.5878,14.0772,23.5343
15.5885,13.9549,12.1799,14.7170,5.6752,2.2380,3.8931,10.4923,9.5810,16.4829,7.4088
7.2662,10.2233,8.9933,13.8843,9.2986,2.9749,5.0743,12.0588,6.6092,19.3250,6.8446
11.8824,8.8040,13.7961,17.2060,4.2736,0.3952,4.6104,13.9407,13.2752,16.3278,11.0944
9.3052,12.9271,8.3111,5.6767,15.7430,3.6179,4.0883,19.1761,5.5786,19.1982,22.2158
8.4160,13.5283,7.4332,16.9702,6.5139,2.9127,4.3713,9.1906,12.5235,8.3047,15.7589
21.7872,6.8373,21.6179,2.1082,14.0658,2.8163,4.0730,9.9130,8.4949,15.2500,13.7295
8.3472,10.8192,16.6609,15.1213,10.9387,2.4976,3.4605,21.2135,9.1785,19.0425,23.4384
24.6789,5.9762,20.8083,15.1034,3.2543,3.7674,5.9482,9.0217,11.4885,9.7479,12.7840
6.9029,12.6203,8.1405,13.5943,6.2510,3.6970,3.3145,9.1973,10.0922,6.6663,17.9796
9.0688,13.0548,9.8707,6.1213,18.0762,3.9355,5.1718,8.8806,13.9214,7.1190,25.5669
10.7543,15.8656,17.9468,15.8922,9.7969,2.8501,4.5927,13.3165,14.7839,13.2866,21.9518
14.7871,11.8366,17.3701,11.7159,14.2486,2.4987,5.6564,8.3650,12.2922,7.5327,20.3184
14.2607,6.0830,19.7720,14.8358,2.3407,3.6834,5.4055,6.4302,13.9743,8.7685,12.0593
11.9901,12.0765,12.9612,2.9858,17.2295,3.9104,4.0132,13.0887,5.1588,21.6224,12.4676
9.6692,10.6361,9.5558,10.1189,9.3764,3.6059,2.6082,10.8176,14.8447,14.1074,15.6648
6.7213,12.4473,8.1142,11.9703,8.4304,3.8445,1.8011,21.4732,7.1302,19.9441,21.3767
10.6331,12.6415,13.5360,5.0669,11.5825,2.2980,3.2501,31.5902,4.0884,20.9947,36.4550
22.6209,5.7411,21.8556,11.3461,15.5011,1.1945,4.0629,13.3985,9.3446,17.4893,12.9276
13.4840,9.1645,13.2470,12.9153,6.7011,2.8092,1.8119,15.0262,13.3752,16.8160,15.7322
14.2005,8.0877,17.0640,3.4862,16.0588,3.4331,2.0396,9.4685,12.9483,7.2978,24.6208
14.3699,15.2320,12.2157,14.3163,6.6023,2.7496,4.5810,20.1666,4.8145,21.0070,16.1375
30.0400,7.6970,21.5988,11.1732,12.0047,1.1902,5.7957,10.7661,14.7195,15.8975,11.7566
12.4777,6.6081,19.5158,4.9783,14.8479,3.7384,4.3510,8.6031,10.1504,8.6615,20.8212
8.7669,11.1991,9.8497,7.2447,13.0548,0.4963,4.4319,6.8648,10.0579,8.4305,13.6588
13.8920,12.8267,16.6966,18.2846,6.0883,2.3584,5.6050,8.7605,8.9792,17.4332,4.1549
6.2137,10.2509,6.2405,11.5964,8.3400,3.1737,4.1125,6.1269,11.7750,7.0368,13.6121
13.8744,10.6006,14.6282,2.1271,17.3945,3.2786,3.4327,19.3253,6.1552,21.6389,21.4845
31.9598,7.1372,21.3640,17.4847,6.9794,1.4705,5.6948,16.8130,4.8111,19.0632,9.0034
22.4736,9.3000,20.3504,4.9284,15.4293,3.7666,3.7341,27.8011,7.1645,19.0267,36.2216
9.4754,10.2023,12.3175,12.2892,6.4789,0.5886,4.5807,9.0872,13.0588,8.4262,15.0679
9.6361,11.6640,6.8726,18.7929,6.6082,1.6193,3.3452,9.5482,9.0161,17.4396,2.0801
6.9143,10.0471,8.1167,2.3224,14.6276,1.5111,4.0148,9.6884,13.5530,6.8510,23.3727
11.3181,15.2831,12.3185,9.7410,14.5786,2.3361,5.5210,9.1153,10.4774,7.3066,21.5214
18.4520,8.6515,20.7259,10.3505,13.9419,3.2024,4.5709,8.7929,14.6852,13.9702,15.2061
26.5344,4.0287,20.2093,4.5279,18.7908,0.7878,3.2509,13.4057,13.9148,17.8265,15.6583
7.4305,10.8749,8.2160,1.8222,17.0634,2.7168,4.8099,24.2238,7.6926,21.3851,28.6978
6.1791,11.2994,7.7687,12.2122,12.1483,2.2513,2.3412,29.8442,8.9268,19.7548,34.2465
8.4586,11.2798,8.3288,8.1866,11.6258,2.1403,3.6462,15.7603,8.5475,16.8428,17.2569
17.0121,4.7537,21.2749,18.5719,1.1097,3.9423,2.3707,7.1906,12.8541,7.1710,12.3760
11.1206,14.5772,13.4402,5.3357,17.4021,2.8434,4.8440,7.4582,12.1732,9.5422,20.0629
15.0210,13.0385,17.6024,16.2255,1.9563,2.4021,3.6467,8.4806,8.9246,16.2038,4.1207
15.2764,5.4024,20.4895,11.3625,12.9879,1.8823,3.2135,21.1692,4.3709,20.7025,18.8977
13.2121,4.0184,20.9764,9.9182,13.4431,2.2820,3.4752,28.1216,9.6403,21.3327,31.8691
26.3220,7.7500,19.4850,14.7797,11.5485,3.6664,5.1258,22.8906,6.0370,21.9617,20.0985
6.0252,12.0626,7.8157,7.9846,11.1087,3.1350,3.9589,9.2867,13.8224,12.8179,15.7692
25.9500,9.6245,20.3083,12.3413,11.5577,3.9308,4.9040,8.3014,10.6783,6.6027,19.0935
6.0813,13.0645,7.5131,14.6057,4.4362,3.9364,3.3136,25.5133,9.4137,19.8727,26.8061
9.7701,12.6945,8.0585,14.9432,5.4410,2.1409,5.2367,15.5381,10.1853,14.1936,16.9909
7.4709,13.5833,6.8853,17.0349,3.7182,0.0935,3.6717,24.7634,8.7077,21.8585,18.6554
8.4880,12.8287,7.5822,11.9020,14.8622,2.6495,1.8919,13.8667,9.0284,17.4997,14.5092
11.6196,15.5519,14.4439,18.7461,1.0343,0.0152,3.8528,13.4038,8.3757,21.5204,2.6233
17.5506,9.6329,20.7822,11.2474,9.2475,1.3709,3.0047,14.4619,14.5702,12.4919,21.8568
14.2833,4.1073,19.4385,7.5155,15.8369,3.0264,2.4974,19.0094,7.4987,19.3112,21.1002
15.2447,12.3245,15.7398,13.3833,7.7227,0.8460,4.3144,11.0353,8.5693,15.8462,8.8044
6.7825,10.3652,6.3251,17.6298,2.8983,3.7080,4.4409,26.2390,7.6047,21.0524,23.1596
20.0435,4.0382,20.5027,11.2679,7.6154,3.1549,4.2644,7.5648,12.4553,6.0971,16.8164
15.5450,13.2363,17.6154,7.3073,14.1317,1.5265,4.2431,17.1779,5.6706,19.4857,17.7475
13.6484,8.1816,12.9672,10.1406,11.0931,0.5441,4.7521,6.4355,11.8975,7.1845,13.0716
31.5880,5.8533,19.7282,4.2546,16.0118,3.6220,3.1482,8.5675,10.8396,14.5134,12.0653
8.5489,9.0516,12.9469,3.7802,15.0790,3.5584,3.7110,10.7286,11.0748,12.0153,20.4551
29.3894,5.8879,20.8208,13.3012,6.7907,2.2977,5.3456,13.0268,11.9690,14.6590,13.1363
6.9750,13.6544,8.0187,6.4656,17.3464,0.9336,5.6693,14.8666,15.1503,12.7841,25.8106
15.4722,5.4678,19.9455,5.8075,12.0801,2.3296,5.9354,23.0066,6.1918,20.2340,24.8086
7.1600,13.1955,7.3687,17.8755,5.6510,3.3893,0.0844,14.7152,8.7800,13.3964,16.0212
30.0417,6.9529,20.2263,11.3760,6.7334,0.5479,5.9540,10.2321,15.6432,12.8572,11.7222
12.1187,13.5859,14.2794,14.3841,1.3917,3.2439,3.9786,14.8971,7.1819,19.0140,10.5786
9.8057,11.1757,6.2426,3.6808,18.2407,3.5532,0.5001,7.2939,10.5939,6.8313,20.1226
6.9641,11.5803,9.4299,3.8156,16.7980,2.5407,3.6292,29.1517,4.0261,19.8599,35.5891
12.4338,9.1475,16.5393,3.3263,18.4897,3.1343,4.4169,12.2585,13.1388,15.7078,21.0370
6.1375,12.8157,6.7612,15.4834,7.3537,3.9257,4.5013,8.3936,12.7233,9.3167,15.1488
8.8628,9.9722,17.9046,1.9210,17.0858,1.5779,5.8128,12.9288,11.5461,14.2078,22.7509
11.1397,13.6174,14.5883,9.0896,14.3112,3.1358,1.3665,7.6323,13.8925,6.3301,22.3213
17.5125,8.1224,19.5434,11.1479,11.8070,2.2232,5.0818,9.0799,11.2434,17.8051,7.7943
13.0039,14.4733,15.0434,12.5074,9.4419,3.7213,2.1194,6.5820,13.3062,6.3149,18.6655
14.0140,13.9494,14.8002,15.2791,3.1530,2.5494,1.0443,15.4599,12.6804,16.3326,16.1217
30.4579,4.4186,21.7157,6.3422,14.9758,2.1681,3.7019,6.5339,13.9168,7.4443,16.2693
16.4584,5.3599,21.0789,16.2004,3.8807,0.3616,5.7166,6.7215,13.8587,9.6185,8.5009
6.4558,13.1192,8.9336,4.3542,15.8493,2.5176,3.0684,17.5196,5.7238,19.5658,19.3319
9.1774,10.5314,6.2788,11.2943,12.8519,3.8282,3.1792,6.3723,12.3570,9.1892,13.6277
6.6455,10.9039,9.0183,12.9554,5.9355,3.0435,5.0700,18.8022,9.0621,20.7808,15.8204
8.0549,13.9391,8.4636,1.1726,16.2270,0.8805,3.4278,13.5856,11.3634,16.6475,18.7316
8.1536,11.0582,9.8812,11.7363,11.5320,3.6223,4.6083,6.5043,11.0709,7.2354,16.0572
12.2829,10.6046,17.7813,17.5941,6.3207,2.0058,5.3067,9.3717,10.5753,9.7660,13.9102
6.2215,12.4496,8.7163,9.1158,10.8048,2.2807,3.8619,10.5723,12.0282,16.7523,11.6842
22.6760,8.0689,19.4806,14.8516,5.7620,0.0688,5.7366,11.3557,8.6799,13.5053,8.9504
22.2066,7.9859,21.7643,14.5324,6.5017,2.7093,5.0275,8.9079,13.8644,7.7763,17.2208
7.1154,12.2696,7.1551,15.8437,10.9647,2.6985,5.1248,13.1882,8.0278,21.8042,6.3863
9.1384,12.7148,6.4981,11.3187,12.5928,3.7849,4.1149,15.8122,14.0320,17.5871,19.8997
21.2075,6.3731,19.1459,11.8686,5.9090,2.6046,4.9619,7.7944,11.6683,8.2376,13.4800
17.2395,9.7603,21.7966,1.3748,17.4192,2.3797,4.9836,9.1679,10.3386,12.0415,19.6050
9.1981,12.7801,7.0426,5.8301,16.7200,2.3736,4.6207,9.2823,13.8868,6.9669,23.5961
9.7514,10.5585,9.6860,5.8315,17.4410,2.7949,3.9495,18.9501,4.3302,20.4165,19.3520
21.0491,4.5418,21.1068,14.5508,5.7630,2.5709,3.8555,29.1670,6.3123,21.9139,26.7400
13.8854,8.3703,19.9433,4.3376,15.3374,0.5545,4.9030,7.2937,13.5549,8.3283,18.7661
7.9902,13.8891,7.4742,6.8788,18.0935,0.7945,5.5951,11.0414,15.3512,13.5753,19.1711
7.3776,10.6616,7.2541,4.1706,14.8973,3.5685,4.4916,7.2671,11.0822,7.6290,19.2184
6.2223,11.3138,6.4418,11.6759,15.1009,3.4821,1.9547,7.8094,10.6989,7.3443,17.8751
27.1802,6.9816,19.0295,5.5440,12.3929,1.7250,5.5787,16.8559,5.2166,19.9544,13.6479
9.6261,13.7245,6.2266,3.5509,14.6087,2.2725,4.7059,6.7977,10.5458,6.7541,18.4585
13.3119,10.5643,17.7376,3.6029,14.3896,2.4344,1.2018,6.0842,11.0453,7.6767,17.7517
9.6102,10.9419,12.3734,14.1348,2.5673,1.0103,3.8807,12.5188,11.9927,14.9444,11.2193
24.7474,9.2877,21.1386,15.3660,8.9017,3.8264,3.0693,8.6873,12.1770,6.3225,18.8694
9.0570,13.6549,6.9624,6.9043,14.3968,2.7198,3.9023,15.4160,7.4112,21.4108,13.3563
7.0726,11.8064,8.5305,6.3239,11.9247,3.3375,1.3917,31.6233,5.0262,20.3806,37.0158
15.5290,8.7271,13.9787,1.9918,18.6221,3.2493,4.4221,29.7816,9.7091,21.4728,38.3409
9.0805,12.7024,8.1536,14.7802,12.7144,3.9558,0.0601,8.1337,10.6493,16.9055,6.8659
6.8614,10.3771,6.5782,12.9371,6.7653,0.7543,4.3745,7.6366,13.7493,7.6323,13.0729
25.1805,7.5339,19.0746,6.3475,17.8975,2.5668,4.8018,12.1766,14.0675,15.6918,18.1929
14.1878,10.4884,16.9165,14.2474,5.1279,0.1047,4.2918,9.8905,13.6523,12.2935,11.4443
7.1653,12.8767,7.4564,15.6661,4.4166,2.7088,0.4822,7.9655,11.5291,6.9971,13.8326
9.6194,10.5131,6.6195,2.1889,15.1753,2.9432,4.3000,15.9604,12.1122,13.1170,26.0634
8.4831,15.0222,13.4419,7.4432,11.1461,3.0361,3.7143,9.4069,13.8241,15.0143,15.5798
9.0733,11.4918,7.7737,11.1984,15.8815,3.8351,1.9551,8.5327,11.1055,8.7019,18.3512
9.7384,10.1304,7.1517,15.7858,11.7350,3.4003,0.4287,16.9916,8.9129,21.3285,12.1674
15.3671,13.3370,15.5217,14.7154,1.6074,0.2645,5.3276,30.7211,5.8165,19.2770,30.2898
14.9778,8.9914,17.5040,5.4933,17.5873,3.5936,5.7149,14.0987,6.9088,21.8542,13.7441
8.1080,12.9044,16.6251,10.1120,11.4648,0.4427,4.4963,14.2196,11.7112,17.3741,16.5574
22.1187,5.6905,20.6620,3.2466,16.6665,0.0342,4.4016,7.6829,12.6591,6.9301,18.8556
15.5269,12.8622,16.6275,10.0639,12.7478,2.0298,5.0074,14.9106,14.3046,15.7136,21.4314
8.9539,11.3241,7.2431,3.8762,18.2995,2.5700,0.6267,7.9029,13.3426,7.2190,21.3838
31.1182,7.5946,20.4636,6.1198,13.1207,2.8084,4.5827,18.6198,8.8044,20.7290,17.9630
11.4807,11.2092,15.1600,12.1733,5.7668,2.4051,4.2993,7.7559,12.9881,7.0720,16.6883
14.7380,10.2324,12.7554,13.7162,7.2706,0.7504,4.6394,8.9067,10.4158,7.1735,14.3374
8.6987,13.1455,7.6304,1.2948,16.9685,1.2979,5.0148,8.4365,13.1510,12.8149,16.3887
9.7464,13.0270,7.9169,14.5327,2.7106,2.8345,5.7839,18.9575,8.2734,19.3526,15.5086
10.7009,11.3204,14.0957,8.6824,15.0263,3.7140,2.2118,8.1942,10.9943,6.9217,21.4373
